timestamp,short_address,terminal_id,stage,period_ms,sequence,accepted_count,rejected_count,application_length,gateway_frame_length,rssi_dbm
2026-07-29T15:41:17.828+08:00,0xB25B,1,3,100,376,376,0,32,49,-55
2026-07-29T15:41:17.928+08:00,0xB25B,1,3,100,377,377,0,32,49,-56
2026-07-29T15:41:18.028+08:00,0xB25B,1,3,100,378,378,0,32,49,-55
2026-07-29T15:41:18.128+08:00,0xB25B,1,3,100,379,379,0,32,49,-55
2026-07-29T15:41:18.230+08:00,0xB25B,1,3,100,380,380,0,32,49,-55
2026-07-29T15:41:18.328+08:00,0xB25B,1,3,100,381,381,0,32,49,-55
2026-07-29T15:41:18.427+08:00,0xB25B,1,3,100,382,382,0,32,49,-56
2026-07-29T15:41:18.526+08:00,0xB25B,1,3,100,383,383,0,32,49,-56
2026-07-29T15:41:18.628+08:00,0xB25B,1,3,100,384,384,0,32,49,-56
2026-07-29T15:41:18.730+08:00,0xB25B,1,3,100,385,385,0,32,49,-56
2026-07-29T15:41:18.830+08:00,0xB25B,1,3,100,386,386,0,32,49,-56
2026-07-29T15:41:18.930+08:00,0xB25B,1,3,100,387,387,0,32,49,-56
2026-07-29T15:41:19.030+08:00,0xB25B,1,3,100,388,388,0,32,49,-56
2026-07-29T15:41:19.131+08:00,0xB25B,1,3,100,389,389,0,32,49,-55
2026-07-29T15:41:19.232+08:00,0xB25B,1,3,100,390,390,0,32,49,-55
2026-07-29T15:41:19.331+08:00,0xB25B,1,3,100,391,391,0,32,49,-56
2026-07-29T15:41:19.431+08:00,0xB25B,1,3,100,392,392,0,32,49,-56
2026-07-29T15:41:19.532+08:00,0xB25B,1,3,100,393,393,0,32,49,-56
2026-07-29T15:41:19.630+08:00,0xB25B,1,3,100,394,394,0,32,49,-56
2026-07-29T15:41:19.732+08:00,0xB25B,1,3,100,395,395,0,32,49,-56
2026-07-29T15:41:19.830+08:00,0xB25B,1,3,100,396,396,0,32,49,-56
2026-07-29T15:41:19.932+08:00,0xB25B,1,3,100,397,397,0,32,49,-57
2026-07-29T15:41:20.031+08:00,0xB25B,1,3,100,398,398,0,32,49,-57
2026-07-29T15:41:20.132+08:00,0xB25B,1,3,100,399,399,0,32,49,-57
2026-07-29T15:41:20.233+08:00,0xB25B,1,3,100,400,400,0,32,49,-58
2026-07-29T15:41:20.338+08:00,0xB25B,1,3,100,401,401,0,32,49,-59
2026-07-29T15:41:20.433+08:00,0xB25B,1,3,100,402,402,0,32,49,-59
2026-07-29T15:41:20.535+08:00,0xB25B,1,3,100,403,403,0,32,49,-59
2026-07-29T15:41:20.634+08:00,0xB25B,1,3,100,404,404,0,32,49,-59
2026-07-29T15:41:20.744+08:00,0xB25B,1,3,100,405,405,0,32,49,-59
2026-07-29T15:41:20.834+08:00,0xB25B,1,3,100,406,406,0,32,49,-58
2026-07-29T15:41:20.936+08:00,0xB25B,1,3,100,407,407,0,32,49,-57
2026-07-29T15:41:21.035+08:00,0xB25B,1,3,100,408,408,0,32,49,-57
2026-07-29T15:41:21.135+08:00,0xB25B,1,3,100,409,409,0,32,49,-57
2026-07-29T15:41:21.237+08:00,0xB25B,1,3,100,410,410,0,32,49,-56
2026-07-29T15:41:21.336+08:00,0xB25B,1,3,100,411,411,0,32,49,-56
2026-07-29T15:41:21.436+08:00,0xB25B,1,3,100,412,412,0,32,49,-56
2026-07-29T15:41:21.536+08:00,0xB25B,1,3,100,413,413,0,32,49,-56
2026-07-29T15:41:21.636+08:00,0xB25B,1,3,100,414,414,0,32,49,-57
2026-07-29T15:41:21.736+08:00,0xB25B,1,3,100,415,415,0,32,49,-57
2026-07-29T15:41:21.835+08:00,0xB25B,1,3,100,416,416,0,32,49,-57
2026-07-29T15:41:21.938+08:00,0xB25B,1,3,100,417,417,0,32,49,-57
2026-07-29T15:41:22.038+08:00,0xB25B,1,3,100,418,418,0,32,49,-57
2026-07-29T15:41:22.141+08:00,0xB25B,1,3,100,419,419,0,32,49,-56
2026-07-29T15:41:22.243+08:00,0xB25B,1,3,100,420,420,0,32,49,-56
2026-07-29T15:41:22.339+08:00,0xB25B,1,3,100,421,421,0,32,49,-56
2026-07-29T15:41:22.440+08:00,0xB25B,1,3,100,422,422,0,32,49,-56
2026-07-29T15:41:22.539+08:00,0xB25B,1,3,100,423,423,0,32,49,-57
2026-07-29T15:41:22.641+08:00,0xB25B,1,3,100,424,424,0,32,49,-57
2026-07-29T15:41:22.744+08:00,0xB25B,1,3,100,425,425,0,32,49,-56
2026-07-29T15:41:22.845+08:00,0xB25B,1,3,100,426,426,0,32,49,-57
2026-07-29T15:41:22.943+08:00,0xB25B,1,3,100,427,427,0,32,49,-57
2026-07-29T15:41:23.043+08:00,0xB25B,1,3,100,428,428,0,32,49,-57
2026-07-29T15:41:23.146+08:00,0xB25B,1,3,100,429,429,0,32,49,-57
2026-07-29T15:41:23.243+08:00,0xB25B,1,3,100,430,430,0,32,49,-57
2026-07-29T15:41:23.344+08:00,0xB25B,1,3,100,431,431,0,32,49,-57
2026-07-29T15:41:23.444+08:00,0xB25B,1,3,100,432,432,0,32,49,-57
2026-07-29T15:41:23.546+08:00,0xB25B,1,3,100,433,433,0,32,49,-56
2026-07-29T15:41:23.647+08:00,0xB25B,1,3,100,434,434,0,32,49,-57
2026-07-29T15:41:23.748+08:00,0xB25B,1,3,100,435,435,0,32,49,-57
2026-07-29T15:41:23.845+08:00,0xB25B,1,3,100,436,436,0,32,49,-57
2026-07-29T15:41:23.952+08:00,0xB25B,1,3,100,437,437,0,32,49,-57
2026-07-29T15:41:24.047+08:00,0xB25B,1,3,100,438,438,0,32,49,-57
2026-07-29T15:41:24.153+08:00,0xB25B,1,3,100,439,439,0,32,49,-57
2026-07-29T15:41:24.255+08:00,0xB25B,1,3,100,440,440,0,32,49,-57
2026-07-29T15:41:24.350+08:00,0xB25B,1,3,100,441,441,0,32,49,-57
2026-07-29T15:41:24.451+08:00,0xB25B,1,3,100,442,442,0,32,49,-57
2026-07-29T15:41:24.550+08:00,0xB25B,1,3,100,443,443,0,32,49,-57
2026-07-29T15:41:24.650+08:00,0xB25B,1,3,100,444,444,0,32,49,-57
2026-07-29T15:41:24.751+08:00,0xB25B,1,3,100,445,445,0,32,49,-57
2026-07-29T15:41:24.849+08:00,0xB25B,1,3,100,446,446,0,32,49,-57
2026-07-29T15:41:24.950+08:00,0xB25B,1,3,100,447,447,0,32,49,-57
2026-07-29T15:41:25.051+08:00,0xB25B,1,3,100,448,448,0,32,49,-57
2026-07-29T15:41:25.150+08:00,0xB25B,1,3,100,449,449,0,32,49,-57
2026-07-29T15:41:25.251+08:00,0xB25B,1,3,100,450,450,0,32,49,-57
2026-07-29T15:41:25.352+08:00,0xB25B,1,3,100,451,451,0,32,49,-57
2026-07-29T15:41:25.452+08:00,0xB25B,1,3,100,452,452,0,32,49,-57
2026-07-29T15:41:25.552+08:00,0xB25B,1,3,100,453,453,0,32,49,-58
2026-07-29T15:41:25.652+08:00,0xB25B,1,3,100,454,454,0,32,49,-58
2026-07-29T15:41:25.752+08:00,0xB25B,1,3,100,455,455,0,32,49,-59
2026-07-29T15:41:25.856+08:00,0xB25B,1,3,100,456,456,0,32,49,-58
2026-07-29T15:41:25.951+08:00,0xB25B,1,3,100,457,457,0,32,49,-57
2026-07-29T15:41:26.055+08:00,0xB25B,1,3,100,458,458,0,32,49,-57
2026-07-29T15:41:26.152+08:00,0xB25B,1,3,100,459,459,0,32,49,-57
2026-07-29T15:41:26.255+08:00,0xB25B,1,3,100,460,460,0,32,49,-57
2026-07-29T15:41:26.353+08:00,0xB25B,1,3,100,461,461,0,32,49,-57
2026-07-29T15:41:26.454+08:00,0xB25B,1,3,100,462,462,0,32,49,-57
2026-07-29T15:41:26.557+08:00,0xB25B,1,3,100,463,463,0,32,49,-57
2026-07-29T15:41:26.656+08:00,0xB25B,1,3,100,464,464,0,32,49,-57
2026-07-29T15:41:26.757+08:00,0xB25B,1,3,100,465,465,0,32,49,-57
2026-07-29T15:41:26.857+08:00,0xB25B,1,3,100,466,466,0,32,49,-57
2026-07-29T15:41:26.957+08:00,0xB25B,1,3,100,467,467,0,32,49,-57
2026-07-29T15:41:27.057+08:00,0xB25B,1,3,100,468,468,0,32,49,-57
2026-07-29T15:41:27.156+08:00,0xB25B,1,3,100,469,469,0,32,49,-57
2026-07-29T15:41:27.260+08:00,0xB25B,1,3,100,470,470,0,32,49,-57
2026-07-29T15:41:27.359+08:00,0xB25B,1,3,100,471,471,0,32,49,-57
2026-07-29T15:41:27.458+08:00,0xB25B,1,3,100,472,472,0,32,49,-57
2026-07-29T15:41:27.558+08:00,0xB25B,1,3,100,473,473,0,32,49,-57
2026-07-29T15:41:27.659+08:00,0xB25B,1,3,100,474,474,0,32,49,-57
2026-07-29T15:41:27.758+08:00,0xB25B,1,3,100,475,475,0,32,49,-57
2026-07-29T15:41:27.858+08:00,0xB25B,1,3,100,476,476,0,32,49,-58
2026-07-29T15:41:27.959+08:00,0xB25B,1,3,100,477,477,0,32,49,-57
2026-07-29T15:41:28.063+08:00,0xB25B,1,3,100,478,478,0,32,49,-58
2026-07-29T15:41:28.160+08:00,0xB25B,1,3,100,479,479,0,32,49,-57
2026-07-29T15:41:28.260+08:00,0xB25B,1,3,100,480,480,0,32,49,-57
2026-07-29T15:41:28.360+08:00,0xB25B,1,3,100,481,481,0,32,49,-57
2026-07-29T15:41:28.461+08:00,0xB25B,1,3,100,482,482,0,32,49,-58
2026-07-29T15:41:28.559+08:00,0xB25B,1,3,100,483,483,0,32,49,-58
2026-07-29T15:41:28.661+08:00,0xB25B,1,3,100,484,484,0,32,49,-58
2026-07-29T15:41:28.766+08:00,0xB25B,1,3,100,485,485,0,32,49,-57
2026-07-29T15:41:28.863+08:00,0xB25B,1,3,100,486,486,0,32,49,-57
2026-07-29T15:41:28.962+08:00,0xB25B,1,3,100,487,487,0,32,49,-57
2026-07-29T15:41:29.061+08:00,0xB25B,1,3,100,488,488,0,32,49,-59
2026-07-29T15:41:29.163+08:00,0xB25B,1,3,100,489,489,0,32,49,-57
2026-07-29T15:41:29.263+08:00,0xB25B,1,3,100,490,490,0,32,49,-57
2026-07-29T15:41:29.364+08:00,0xB25B,1,3,100,491,491,0,32,49,-57
2026-07-29T15:41:29.464+08:00,0xB25B,1,3,100,492,492,0,32,49,-55
2026-07-29T15:41:29.564+08:00,0xB25B,1,3,100,493,493,0,32,49,-56
2026-07-29T15:41:29.663+08:00,0xB25B,1,3,100,494,494,0,32,49,-57
2026-07-29T15:41:29.765+08:00,0xB25B,1,3,100,495,495,0,32,49,-56
2026-07-29T15:41:29.865+08:00,0xB25B,1,3,100,496,496,0,32,49,-57
2026-07-29T15:41:29.966+08:00,0xB25B,1,3,100,497,497,0,32,49,-57
2026-07-29T15:41:30.066+08:00,0xB25B,1,3,100,498,498,0,32,49,-57
2026-07-29T15:41:30.165+08:00,0xB25B,1,3,100,499,499,0,32,49,-57
2026-07-29T15:41:30.264+08:00,0xB25B,1,3,100,500,500,0,32,49,-58
2026-07-29T15:41:30.365+08:00,0xB25B,1,3,100,501,501,0,32,49,-58
2026-07-29T15:41:30.471+08:00,0xB25B,1,3,100,502,502,0,32,49,-57
2026-07-29T15:41:30.567+08:00,0xB25B,1,3,100,503,503,0,32,49,-58
2026-07-29T15:41:30.667+08:00,0xB25B,1,3,100,504,504,0,32,49,-57
2026-07-29T15:41:30.765+08:00,0xB25B,1,3,100,505,505,0,32,49,-56
2026-07-29T15:41:30.871+08:00,0xB25B,1,3,100,506,506,0,32,49,-56
2026-07-29T15:41:30.967+08:00,0xB25B,1,3,100,507,507,0,32,49,-56
2026-07-29T15:41:31.067+08:00,0xB25B,1,3,100,508,508,0,32,49,-56
2026-07-29T15:41:31.223+08:00,0xB25B,1,3,100,509,509,0,32,49,-57
2026-07-29T15:41:31.270+08:00,0xB25B,1,3,100,510,510,0,32,49,-56
2026-07-29T15:41:31.370+08:00,0xB25B,1,3,100,511,511,0,32,49,-56
2026-07-29T15:41:31.468+08:00,0xB25B,1,3,100,512,512,0,32,49,-56
2026-07-29T15:41:31.568+08:00,0xB25B,1,3,100,513,513,0,32,49,-56
2026-07-29T15:41:31.669+08:00,0xB25B,1,3,100,514,514,0,32,49,-56
2026-07-29T15:41:31.770+08:00,0xB25B,1,3,100,515,515,0,32,49,-56
2026-07-29T15:41:31.869+08:00,0xB25B,1,3,100,516,516,0,32,49,-57
2026-07-29T15:41:31.971+08:00,0xB25B,1,3,100,517,517,0,32,49,-57
2026-07-29T15:41:32.070+08:00,0xB25B,1,3,100,518,518,0,32,49,-57
2026-07-29T15:41:32.219+08:00,0xB25B,1,3,100,519,519,0,32,49,-56
2026-07-29T15:41:32.270+08:00,0xB25B,1,3,100,520,520,0,32,49,-57
2026-07-29T15:41:32.370+08:00,0xB25B,1,3,100,521,521,0,32,49,-56
2026-07-29T15:41:32.471+08:00,0xB25B,1,3,100,522,522,0,32,49,-56
2026-07-29T15:41:32.571+08:00,0xB25B,1,3,100,523,523,0,32,49,-56
2026-07-29T15:41:32.669+08:00,0xB25B,1,3,100,524,524,0,32,49,-56
2026-07-29T15:41:32.769+08:00,0xB25B,1,3,100,525,525,0,32,49,-56
2026-07-29T15:41:32.869+08:00,0xB25B,1,3,100,526,526,0,32,49,-57
2026-07-29T15:41:32.973+08:00,0xB25B,1,3,100,527,527,0,32,49,-56
2026-07-29T15:41:33.072+08:00,0xB25B,1,3,100,528,528,0,32,49,-57
2026-07-29T15:41:33.215+08:00,0xB25B,1,3,100,529,529,0,32,49,-56
2026-07-29T15:41:33.271+08:00,0xB25B,1,3,100,530,530,0,32,49,-57
2026-07-29T15:41:33.371+08:00,0xB25B,1,3,100,531,531,0,32,49,-57
2026-07-29T15:41:33.473+08:00,0xB25B,1,3,100,532,532,0,32,49,-57
2026-07-29T15:41:33.573+08:00,0xB25B,1,3,100,533,533,0,32,49,-57
2026-07-29T15:41:33.673+08:00,0xB25B,1,3,100,534,534,0,32,49,-57
2026-07-29T15:41:33.775+08:00,0xB25B,1,3,100,535,535,0,32,49,-57
2026-07-29T15:41:33.874+08:00,0xB25B,1,3,100,536,536,0,32,49,-57
2026-07-29T15:41:33.975+08:00,0xB25B,1,3,100,537,537,0,32,49,-57
2026-07-29T15:41:34.074+08:00,0xB25B,1,3,100,538,538,0,32,49,-57
2026-07-29T15:41:34.228+08:00,0xB25B,1,3,100,539,539,0,32,49,-57
2026-07-29T15:41:34.273+08:00,0xB25B,1,3,100,540,540,0,32,49,-56
2026-07-29T15:41:34.376+08:00,0xB25B,1,3,100,541,541,0,32,49,-57
2026-07-29T15:41:34.477+08:00,0xB25B,1,3,100,542,542,0,32,49,-56
2026-07-29T15:41:34.581+08:00,0xB25B,1,3,100,543,543,0,32,49,-57
2026-07-29T15:41:34.674+08:00,0xB25B,1,3,100,544,544,0,32,49,-56
2026-07-29T15:41:34.776+08:00,0xB25B,1,3,100,545,545,0,32,49,-56
2026-07-29T15:41:34.877+08:00,0xB25B,1,3,100,546,546,0,32,49,-56
2026-07-29T15:41:34.976+08:00,0xB25B,1,3,100,547,547,0,32,49,-55
2026-07-29T15:41:35.074+08:00,0xB25B,1,3,100,548,548,0,32,49,-58
2026-07-29T15:41:35.224+08:00,0xB25B,1,3,100,549,549,0,32,49,-58
2026-07-29T15:41:35.277+08:00,0xB25B,1,3,100,550,550,0,32,49,-59
2026-07-29T15:41:35.377+08:00,0xB25B,1,3,100,551,551,0,32,49,-58
2026-07-29T15:41:35.479+08:00,0xB25B,1,3,100,552,552,0,32,49,-57
2026-07-29T15:41:35.578+08:00,0xB25B,1,3,100,553,553,0,32,49,-57
2026-07-29T15:41:35.678+08:00,0xB25B,1,3,100,554,554,0,32,49,-57
2026-07-29T15:41:35.779+08:00,0xB25B,1,3,100,555,555,0,32,49,-57
2026-07-29T15:41:35.879+08:00,0xB25B,1,3,100,556,556,0,32,49,-57
2026-07-29T15:41:35.979+08:00,0xB25B,1,3,100,557,557,0,32,49,-57
2026-07-29T15:41:36.077+08:00,0xB25B,1,3,100,558,558,0,32,49,-57
2026-07-29T15:41:36.218+08:00,0xB25B,1,3,100,559,559,0,32,49,-57
2026-07-29T15:41:36.278+08:00,0xB25B,1,3,100,560,560,0,32,49,-57
2026-07-29T15:41:36.381+08:00,0xB25B,1,3,100,561,561,0,32,49,-57
2026-07-29T15:41:36.481+08:00,0xB25B,1,3,100,562,562,0,32,49,-57
2026-07-29T15:41:36.580+08:00,0xB25B,1,3,100,563,563,0,32,49,-57
2026-07-29T15:41:36.684+08:00,0xB25B,1,3,100,564,564,0,32,49,-57
2026-07-29T15:41:36.782+08:00,0xB25B,1,3,100,565,565,0,32,49,-57
2026-07-29T15:41:36.884+08:00,0xB25B,1,3,100,566,566,0,32,49,-57
2026-07-29T15:41:36.983+08:00,0xB25B,1,3,100,567,567,0,32,49,-57
2026-07-29T15:41:37.082+08:00,0xB25B,1,3,100,568,568,0,32,49,-57
2026-07-29T15:41:37.217+08:00,0xB25B,1,3,100,569,569,0,32,49,-56
2026-07-29T15:41:37.283+08:00,0xB25B,1,3,100,570,570,0,32,49,-57
2026-07-29T15:41:37.382+08:00,0xB25B,1,3,100,571,571,0,32,49,-57
2026-07-29T15:41:37.483+08:00,0xB25B,1,3,100,572,572,0,32,49,-57
2026-07-29T15:41:37.582+08:00,0xB25B,1,3,100,573,573,0,32,49,-57
2026-07-29T15:41:37.683+08:00,0xB25B,1,3,100,574,574,0,32,49,-57
2026-07-29T15:41:37.783+08:00,0xB25B,1,3,100,575,575,0,32,49,-57
2026-07-29T15:41:37.880+08:00,0xB25B,1,3,100,576,576,0,32,49,-57
2026-07-29T15:41:37.983+08:00,0xB25B,1,3,100,577,577,0,32,49,-57
2026-07-29T15:41:38.084+08:00,0xB25B,1,3,100,578,578,0,32,49,-57
2026-07-29T15:41:38.213+08:00,0xB25B,1,3,100,579,579,0,32,49,-57
2026-07-29T15:41:38.284+08:00,0xB25B,1,3,100,580,580,0,32,49,-57
2026-07-29T15:41:38.385+08:00,0xB25B,1,3,100,581,581,0,32,49,-57
2026-07-29T15:41:38.485+08:00,0xB25B,1,3,100,582,582,0,32,49,-56
2026-07-29T15:41:38.584+08:00,0xB25B,1,3,100,583,583,0,32,49,-57
2026-07-29T15:41:38.685+08:00,0xB25B,1,3,100,584,584,0,32,49,-57
2026-07-29T15:41:38.787+08:00,0xB25B,1,3,100,585,585,0,32,49,-57
2026-07-29T15:41:38.888+08:00,0xB25B,1,3,100,586,586,0,32,49,-57
2026-07-29T15:41:38.988+08:00,0xB25B,1,3,100,587,587,0,32,49,-57
2026-07-29T15:41:39.088+08:00,0xB25B,1,3,100,588,588,0,32,49,-57
2026-07-29T15:41:39.221+08:00,0xB25B,1,3,100,589,589,0,32,49,-57
2026-07-29T15:41:39.289+08:00,0xB25B,1,3,100,590,590,0,32,49,-57
2026-07-29T15:41:39.390+08:00,0xB25B,1,3,100,591,591,0,32,49,-57
2026-07-29T15:41:39.490+08:00,0xB25B,1,3,100,592,592,0,32,49,-57
2026-07-29T15:41:39.590+08:00,0xB25B,1,3,100,593,593,0,32,49,-57
2026-07-29T15:41:39.691+08:00,0xB25B,1,3,100,594,594,0,32,49,-57
2026-07-29T15:41:39.791+08:00,0xB25B,1,3,100,595,595,0,32,49,-57
2026-07-29T15:41:39.890+08:00,0xB25B,1,3,100,596,596,0,32,49,-59
2026-07-29T15:41:39.990+08:00,0xB25B,1,3,100,597,597,0,32,49,-58
2026-07-29T15:41:40.091+08:00,0xB25B,1,3,100,598,598,0,32,49,-59
2026-07-29T15:41:40.215+08:00,0xB25B,1,3,100,599,599,0,32,49,-59
2026-07-29T15:41:40.292+08:00,0xB25B,1,3,100,600,600,0,32,49,-58
2026-07-29T15:41:40.391+08:00,0xB25B,1,3,100,601,601,0,32,49,-58
2026-07-29T15:41:40.492+08:00,0xB25B,1,3,100,602,602,0,32,49,-58
2026-07-29T15:41:40.589+08:00,0xB25B,1,3,100,603,603,0,32,49,-57
2026-07-29T15:41:40.691+08:00,0xB25B,1,3,100,604,604,0,32,49,-58
2026-07-29T15:41:40.791+08:00,0xB25B,1,3,100,605,605,0,32,49,-58
2026-07-29T15:41:40.892+08:00,0xB25B,1,3,100,606,606,0,32,49,-58
2026-07-29T15:41:40.992+08:00,0xB25B,1,3,100,607,607,0,32,49,-58
2026-07-29T15:41:41.091+08:00,0xB25B,1,3,100,608,608,0,32,49,-58
2026-07-29T15:41:41.212+08:00,0xB25B,1,3,100,609,609,0,32,49,-58
2026-07-29T15:41:41.297+08:00,0xB25B,1,3,100,610,610,0,32,49,-57
2026-07-29T15:41:41.393+08:00,0xB25B,1,3,100,611,611,0,32,49,-57
2026-07-29T15:41:41.494+08:00,0xB25B,1,3,100,612,612,0,32,49,-57
2026-07-29T15:41:41.593+08:00,0xB25B,1,3,100,613,613,0,32,49,-57
2026-07-29T15:41:41.693+08:00,0xB25B,1,3,100,614,614,0,32,49,-57
2026-07-29T15:41:41.793+08:00,0xB25B,1,3,100,615,615,0,32,49,-57
2026-07-29T15:41:41.892+08:00,0xB25B,1,3,100,616,616,0,32,49,-57
2026-07-29T15:41:41.994+08:00,0xB25B,1,3,100,617,617,0,32,49,-57
2026-07-29T15:41:42.093+08:00,0xB25B,1,3,100,618,618,0,32,49,-58
2026-07-29T15:41:42.220+08:00,0xB25B,1,3,100,619,619,0,32,49,-58
2026-07-29T15:41:42.295+08:00,0xB25B,1,3,100,620,620,0,32,49,-59
2026-07-29T15:41:42.396+08:00,0xB25B,1,3,100,621,621,0,32,49,-59
2026-07-29T15:41:42.500+08:00,0xB25B,1,3,100,622,622,0,32,49,-59
2026-07-29T15:41:42.598+08:00,0xB25B,1,3,100,623,623,0,32,49,-59
2026-07-29T15:41:42.696+08:00,0xB25B,1,3,100,624,624,0,32,49,-58
2026-07-29T15:41:42.797+08:00,0xB25B,1,3,100,625,625,0,32,49,-59
2026-07-29T15:41:42.896+08:00,0xB25B,1,3,100,626,626,0,32,49,-59
2026-07-29T15:41:42.997+08:00,0xB25B,1,3,100,627,627,0,32,49,-59
2026-07-29T15:41:43.097+08:00,0xB25B,1,3,100,628,628,0,32,49,-59
2026-07-29T15:41:43.221+08:00,0xB25B,1,3,100,629,629,0,32,49,-59
2026-07-29T15:41:43.297+08:00,0xB25B,1,3,100,630,630,0,32,49,-59
2026-07-29T15:41:43.396+08:00,0xB25B,1,3,100,631,631,0,32,49,-60
2026-07-29T15:41:43.496+08:00,0xB25B,1,3,100,632,632,0,32,49,-59
2026-07-29T15:41:43.599+08:00,0xB25B,1,3,100,633,633,0,32,49,-59
2026-07-29T15:41:43.697+08:00,0xB25B,1,3,100,634,634,0,32,49,-59
2026-07-29T15:41:43.800+08:00,0xB25B,1,3,100,635,635,0,32,49,-58
2026-07-29T15:41:43.898+08:00,0xB25B,1,3,100,636,636,0,32,49,-58
2026-07-29T15:41:43.998+08:00,0xB25B,1,3,100,637,637,0,32,49,-58
2026-07-29T15:41:44.099+08:00,0xB25B,1,3,100,638,638,0,32,49,-58
2026-07-29T15:41:44.216+08:00,0xB25B,1,3,100,639,639,0,32,49,-58
2026-07-29T15:41:44.300+08:00,0xB25B,1,3,100,640,640,0,32,49,-58
2026-07-29T15:41:44.400+08:00,0xB25B,1,3,100,641,641,0,32,49,-58
2026-07-29T15:41:44.499+08:00,0xB25B,1,3,100,642,642,0,32,49,-58
2026-07-29T15:41:44.600+08:00,0xB25B,1,3,100,643,643,0,32,49,-59
2026-07-29T15:41:44.700+08:00,0xB25B,1,3,100,644,644,0,32,49,-59
2026-07-29T15:41:44.801+08:00,0xB25B,1,3,100,645,645,0,32,49,-58
2026-07-29T15:41:44.903+08:00,0xB25B,1,3,100,646,646,0,32,49,-59
2026-07-29T15:41:45.002+08:00,0xB25B,1,3,100,647,647,0,32,49,-58
2026-07-29T15:41:45.103+08:00,0xB25B,1,3,100,648,648,0,32,49,-59
2026-07-29T15:41:45.213+08:00,0xB25B,1,3,100,649,649,0,32,49,-58
2026-07-29T15:41:45.304+08:00,0xB25B,1,3,100,650,650,0,32,49,-58
2026-07-29T15:41:45.404+08:00,0xB25B,1,3,100,651,651,0,32,49,-58
2026-07-29T15:41:45.503+08:00,0xB25B,1,3,100,652,652,0,32,49,-59
2026-07-29T15:41:45.605+08:00,0xB25B,1,3,100,653,653,0,32,49,-58
2026-07-29T15:41:45.706+08:00,0xB25B,1,3,100,654,654,0,32,49,-58
2026-07-29T15:41:45.807+08:00,0xB25B,1,3,100,655,655,0,32,49,-58
2026-07-29T15:41:45.905+08:00,0xB25B,1,3,100,656,656,0,32,49,-59
2026-07-29T15:41:46.007+08:00,0xB25B,1,3,100,657,657,0,32,49,-58
2026-07-29T15:41:46.108+08:00,0xB25B,1,3,100,658,658,0,32,49,-58
2026-07-29T15:41:46.222+08:00,0xB25B,1,3,100,659,659,0,32,49,-58
2026-07-29T15:41:46.306+08:00,0xB25B,1,3,100,660,660,0,32,49,-58
2026-07-29T15:41:46.408+08:00,0xB25B,1,3,100,661,661,0,32,49,-58
2026-07-29T15:41:46.507+08:00,0xB25B,1,3,100,662,662,0,32,49,-58
2026-07-29T15:41:46.609+08:00,0xB25B,1,3,100,663,663,0,32,49,-58
2026-07-29T15:41:46.707+08:00,0xB25B,1,3,100,664,664,0,32,49,-58
2026-07-29T15:41:46.808+08:00,0xB25B,1,3,100,665,665,0,32,49,-58
2026-07-29T15:41:46.908+08:00,0xB25B,1,3,100,666,666,0,32,49,-58
2026-07-29T15:41:47.009+08:00,0xB25B,1,3,100,667,667,0,32,49,-58
2026-07-29T15:41:47.108+08:00,0xB25B,1,3,100,668,668,0,32,49,-58
2026-07-29T15:41:47.222+08:00,0xB25B,1,3,100,669,669,0,32,49,-58
2026-07-29T15:41:47.311+08:00,0xB25B,1,3,100,670,670,0,32,49,-58
2026-07-29T15:41:47.411+08:00,0xB25B,1,3,100,671,671,0,32,49,-58
2026-07-29T15:41:47.511+08:00,0xB25B,1,3,100,672,672,0,32,49,-58
2026-07-29T15:41:47.609+08:00,0xB25B,1,3,100,673,673,0,32,49,-58
2026-07-29T15:41:47.711+08:00,0xB25B,1,3,100,674,674,0,32,49,-58
2026-07-29T15:41:47.812+08:00,0xB25B,1,3,100,675,675,0,32,49,-58
2026-07-29T15:41:47.912+08:00,0xB25B,1,3,100,676,676,0,32,49,-58
2026-07-29T15:41:48.014+08:00,0xB25B,1,3,100,677,677,0,32,49,-59
2026-07-29T15:41:48.115+08:00,0xB25B,1,3,100,678,678,0,32,49,-58
2026-07-29T15:41:48.218+08:00,0xB25B,1,3,100,679,679,0,32,49,-59
2026-07-29T15:41:48.313+08:00,0xB25B,1,3,100,680,680,0,32,49,-58
2026-07-29T15:41:48.413+08:00,0xB25B,1,3,100,681,681,0,32,49,-59
2026-07-29T15:41:48.514+08:00,0xB25B,1,3,100,682,682,0,32,49,-58
2026-07-29T15:41:48.616+08:00,0xB25B,1,3,100,683,683,0,32,49,-59
2026-07-29T15:41:48.716+08:00,0xB25B,1,3,100,684,684,0,32,49,-58
2026-07-29T15:41:48.815+08:00,0xB25B,1,3,100,685,685,0,32,49,-58
2026-07-29T15:41:48.916+08:00,0xB25B,1,3,100,686,686,0,32,49,-58
2026-07-29T15:41:49.014+08:00,0xB25B,1,3,100,687,687,0,32,49,-58
2026-07-29T15:41:49.115+08:00,0xB25B,1,3,100,688,688,0,32,49,-59
2026-07-29T15:41:49.215+08:00,0xB25B,1,3,100,689,689,0,32,49,-58
2026-07-29T15:41:49.316+08:00,0xB25B,1,3,100,690,690,0,32,49,-58
2026-07-29T15:41:49.416+08:00,0xB25B,1,3,100,691,691,0,32,49,-58
